timestamp,cpu_usage,memory_usage,disk_usage,network_io,pod_status
2025-01-01 02:05:00,51.10922589709866,82.16580442953112,27.02591028953637,869,0
2025-01-01 02:10:00,38.490064225776976,63.68248022691469,29.52389757104584,239,1
2025-01-01 02:15:00,53.75698018345672,56.172192427285744,15.694920772423735,993,0
2025-01-01 02:20:00,43.99361310081195,34.43067062734326,19.75382490955716,858,0
2025-01-01 02:25:00,47.08306250206724,58.75299711417759,17.924685898189335,331,0
2025-01-01 02:30:00,43.98293387770603,72.35134776843466,18.078822627475294,667,0
2025-01-01 02:35:00,68.52278184508938,74.18450141351444,26.115559879009496,187,0
2025-01-01 02:40:00,49.86502775262066,67.56547598577615,13.632211475089584,865,0
2025-01-01 02:45:00,39.422890710441,51.8805135755664,22.53036825666173,663,0
2025-01-01 02:50:00,58.225449121031886,30.347676465786144,23.845210938569533,858,0
2025-01-01 02:55:00,37.791563500289776,52.571773529928976,19.499265134091115,863,0
2025-01-01 03:00:00,52.08863595004755,55.43482693419073,24.68136073709408,736,0
2025-01-01 03:05:00,30.403298761202244,55.30606549214978,20.960281404907477,300,0
2025-01-01 03:10:00,36.71813951101569,69.27834535466887,26.31367240806079,487,0
2025-01-01 03:15:00,51.96861235869123,89.7851461652226,12.622996877710964,460,0
2025-01-01 03:20:00,57.38466579995411,61.8529380276164,18.49614769736589,231,0
2025-01-01 03:25:00,51.7136828118997,56.749023162653074,19.886958888205072,276,0
2025-01-01 03:30:00,48.8435171761176,56.11167280493861,6.890988280163505,151,0
2025-01-01 03:35:00,46.98896304410711,61.86577150361571,14.828262134687582,645,0
2025-01-01 03:40:00,35.214780096325725,47.57559359477402,16.196030130846335,121,0
2025-01-01 03:45:00,42.801557916052914,61.802978381190826,25.01105697681702,752,2
2025-01-01 03:50:00,45.393612290402125,66.762185044977,16.741810871187276,418,0
2025-01-01 03:55:00,60.57122226218915,63.14529095361732,16.191633266290395,882,0
2025-01-01 04:00:00,53.43618289568462,66.86312901007172,24.37545770616125,267,0
2025-01-01 04:05:00,32.36959844637266,66.50621414022802,12.20447617399002,137,1
2025-01-01 04:10:00,53.24083969394795,33.42154976630334,9.94380966578244,972,0
2025-01-01 04:15:00,46.14917719583684,69.55305237593105,18.498069102713576,857,0
2025-01-01 04:20:00,43.23077999694041,49.9347773150632,13.073497362728537,846,0
2025-01-01 04:25:00,56.11676288840868,43.56241255494064,13.269635329882073,666,0
2025-01-01 04:30:00,60.30999522495951,43.433222582175055,23.191201361680232,472,0
2025-01-01 04:35:00,59.31280119116199,66.50312415708794,24.709902192863225,731,0
2025-01-01 04:40:00,41.607824767773614,56.6613760916272,24.28035468262096,677,0
2025-01-01 04:45:00,46.907876241487855,34.77046824021884,25.88591750495651,933,2
2025-01-01 04:50:00,53.31263431403564,67.17056722788425,26.55370640355436,526,0
2025-01-01 04:55:00,59.75545127122359,38.40587803801759,9.7110843594057,939,1
2025-01-01 05:00:00,45.2082576215471,62.097320377773165,22.61209580324769,265,0
2025-01-01 05:05:00,48.14341023336183,63.57748388509581,17.717995605812572,821,0
2025-01-01 05:10:00,38.93665025993972,73.28365622542567,16.63491597376819,601,0
2025-01-01 05:15:00,38.037933759193294,86.72527179700278,23.180110964823903,174,0
2025-01-01 05:20:00,58.125258223941984,39.52985511149188,11.732561004361626,539,0
2025-01-01 05:25:00,63.56240028570823,59.212892159054256,11.63449597453879,745,0
2025-01-01 05:30:00,49.27989878419666,55.85497057433674,23.563903324368983,364,2
2025-01-01 05:35:00,60.03532897892024,66.50624528941444,22.84097029157489,505,0
2025-01-01 05:40:00,53.61636025047634,63.23503156400428,21.09170408343796,785,0
2025-01-01 05:45:00,43.54880245394876,54.7118063589507,16.014474380524728,342,0
2025-01-01 05:50:00,53.61395605508414,53.386467170837165,24.13919017711104,700,0
2025-01-01 05:55:00,65.38036566465969,43.25323717223929,23.827557064562807,861,0
2025-01-01 06:00:00,49.64173960890049,74.81792373609764,20.858565779557704,642,0
2025-01-01 06:05:00,65.64643655814007,66.88806272399295,14.55143859803158,376,0
2025-01-01 06:10:00,23.802548959102555,73.76652296692706,18.31780267579291,649,0
2025-01-01 06:15:00,58.21902504375224,55.344057952867296,24.639213392122663,407,0
2025-01-01 06:20:00,50.87047068238172,50.147467969583545,27.09200171856939,502,0
2025-01-01 06:25:00,47.009926495341325,43.82527400056158,18.82936318773882,749,0
2025-01-01 06:30:00,50.91760776535502,65.38376375610989,19.21968196563916,529,0
2025-01-01 06:35:00,30.124310853991076,44.403101632076485,19.66560186461517,175,0
2025-01-01 06:40:00,47.80328112162488,87.72994603449825,21.85451304935534,438,0
2025-01-01 06:45:00,53.57112571511746,40.38536128359839,17.580712104560366,864,0
2025-01-01 06:50:00,64.77894044741517,64.10490178818753,6.021123917062573,549,1
2025-01-01 06:55:00,44.81729781726352,83.50282060820679,26.46189481321598,178,0
2025-01-01 07:00:00,41.91506397106812,68.98634638895713,29.47749514085325,137,0
2025-01-01 07:05:00,44.98242956415464,62.63510568737669,17.448051707071947,417,0
2025-01-01 07:10:00,59.15402117702074,45.47274529557157,15.182784760566646,427,0
2025-01-01 07:15:00,53.287511096596845,39.27346217148444,19.83654959326941,529,0
2025-01-01 07:20:00,44.70239796232961,71.55075163376378,19.59053338663666,262,0
2025-01-01 07:25:00,55.13267433113356,82.5922086116242,25.51164629115533,457,0
2025-01-01 07:30:00,50.9707754934804,53.41725014282743,20.81325121362573,739,0
2025-01-01 07:35:00,59.68644990532889,42.91407738575474,16.582940453604632,769,0
2025-01-01 07:40:00,42.97946906122648,23.127458541764724,13.960007952730308,428,1
2025-01-01 07:45:00,46.72337853402232,45.28852734506194,24.886226729678924,930,0
2025-01-01 07:50:00,46.07891846867842,58.2951473625144,23.56161261146181,513,0
2025-01-01 07:55:00,35.364850518678814,83.98684861255101,25.872856396159666,980,0
2025-01-01 08:00:00,52.96120277064576,70.09700538349453,15.735123852155104,694,0
2025-01-01 08:05:00,52.610552721798896,64.5762810706013,29.774242703462228,575,0
2025-01-01 08:10:00,50.05113456642461,53.99820508048303,11.869586270594404,555,0
2025-01-01 08:15:00,47.65412866624853,51.252514241160654,24.142064512947996,828,0
2025-01-01 08:20:00,35.84629257949586,81.08471396261945,11.052146170016092,813,0
2025-01-01 08:25:00,45.79354677234641,63.011078111375845,16.654403697568267,889,0
2025-01-01 08:30:00,46.572854834732304,28.46098962118467,28.417175858360405,251,0
2025-01-01 08:35:00,41.97722730778381,49.89690528154136,24.774883078560563,637,0
2025-01-01 08:40:00,48.38714288333991,47.1267595234256,17.892960328804715,514,0
2025-01-01 08:45:00,54.04050856814538,51.806039862338025,18.03587779219219,442,0
2025-01-01 08:50:00,68.8618590121053,68.44365990427627,21.13917416053785,865,0
2025-01-01 08:55:00,51.74577812831839,58.388326773086256,23.21276916022425,485,0
2025-01-01 09:00:00,52.57550390722764,58.84701889494507,26.90596171989413,862,0
2025-01-01 09:05:00,49.25554084233833,79.70209741987856,18.372895383498182,266,0
2025-01-01 09:10:00,30.812287847009586,49.55308365319967,12.601140689164652,964,0
2025-01-01 09:15:00,49.73486124550783,87.96299288831024,21.450909741904468,571,0
2025-01-01 09:20:00,50.60230209941027,49.93038612943371,18.384913019178697,239,0
2025-01-01 09:25:00,74.63242112485287,61.33797294918857,14.174899283038442,328,0
2025-01-01 09:30:00,48.07639035218877,55.7819460689585,22.17241298340465,172,0
2025-01-01 09:35:00,53.015473423336125,61.85128700251442,19.624500236436745,527,0
2025-01-01 09:40:00,49.65288230294757,66.66887992609693,22.228630639309667,398,2
2025-01-01 09:45:00,38.31321962380468,66.50752860133315,16.2298492060848,335,0
2025-01-01 09:50:00,61.42822814515021,48.7032400406913,23.141623458708203,806,0
2025-01-01 09:55:00,57.51933032686775,43.15627983828644,14.128580423365822,699,1
2025-01-01 10:00:00,57.91031947043047,99.0,16.581415058717806,196,0
2025-01-01 10:05:00,40.906125452052606,52.740234905991706,19.511501451824337,577,0
2025-01-01 10:10:00,64.02794310936099,70.4881865800798,29.4411652821193,777,0
2025-01-01 10:15:00,35.98148937207719,35.88538034215205,24.662200650123204,590,0
2025-01-01 10:20:00,55.86857093800271,55.805809201429845,26.130036928779692,395,0
2025-01-01 10:25:00,71.90455625809979,58.09200924026336,27.835460174216472,505,0
2025-01-01 10:30:00,40.09463674869312,67.09222604891748,38.77023628661512,814,2
2025-01-01 10:35:00,44.33702270397228,19.16318788512092,20.970021545412934,546,0
2025-01-01 10:40:00,50.99651365087641,62.49210919617496,27.87008142333005,798,0
2025-01-01 10:45:00,44.96524345883801,42.75387816948161,25.83725367975048,374,0
2025-01-01 10:50:00,34.493365689338674,64.86518566792385,25.76024052433841,119,0
2025-01-01 10:55:00,50.68562974806027,44.45506204742756,29.657276698061693,986,0
2025-01-01 11:00:00,39.37696286273895,47.16775956111628,18.69551405299841,684,0
2025-01-01 11:05:00,54.73592430635182,55.89558584410098,18.3046546882989,526,0
2025-01-01 11:10:00,40.80575765766197,44.21505795595207,22.402907975450116,949,0
2025-01-01 11:15:00,65.4993440501754,52.86698329896968,19.896582148491373,460,0
2025-01-01 11:20:00,42.16746707663763,42.09936347185027,22.40858587315168,409,0
2025-01-01 11:25:00,46.77938483794324,32.502443224519084,28.63582613348588,693,0
2025-01-01 11:30:00,58.135172173696695,75.2693557864404,18.43734919474944,907,0
2025-01-01 11:35:00,37.69135683566045,40.55926960764107,19.31068859537218,455,0
2025-01-01 11:40:00,52.27459934604129,57.319786685880246,21.71163902603373,126,0
2025-01-01 11:45:00,63.07142754282428,71.29336622240677,19.704492478335,752,1
2025-01-01 11:50:00,33.92516765438772,50.77583846225935,11.282056068453414,146,0
2025-01-01 11:55:00,51.84633858532304,47.62251150381693,17.95744759508616,555,0
2025-01-01 12:00:00,52.59882794248424,63.39357133001132,24.300952619828387,211,0
2025-01-01 12:05:00,57.8182287177731,76.76900734090728,28.057820763364106,846,0
2025-01-01 12:10:00,37.63049289121918,42.460271023702965,15.102994771072243,762,0
2025-01-01 12:15:00,36.79543386915724,57.747782519738415,15.085676212666666,474,0
2025-01-01 12:20:00,55.21941565616898,34.01258107549009,21.039257822467565,414,0
2025-01-01 12:25:00,52.96984673233186,54.10198494476715,10.51611408455171,944,1
2025-01-01 12:30:00,52.50492850345877,60.51307026807113,18.67523899406526,225,0
2025-01-01 12:35:00,53.46448209496975,47.18063037367401,12.22588031130394,106,0
2025-01-01 12:40:00,43.19975278421509,53.145122492621525,27.75739770833324,661,0
2025-01-01 12:45:00,52.32253697161004,38.87659847538825,17.071436037428896,459,0
2025-01-01 12:50:00,52.93072473298681,61.1561791707224,29.18826334093606,677,0
2025-01-01 12:55:00,42.85648581973632,75.83541373324725,26.497699776592626,998,0
2025-01-01 13:00:00,68.65774511144757,43.542841953443045,17.70450712087385,461,2
2025-01-01 13:05:00,54.73832920911788,50.65992350171426,15.582296025190557,778,0
2025-01-01 13:10:00,38.08696502797351,67.53819369681273,19.980366063643007,863,0
2025-01-01 13:15:00,56.5655360863383,78.18136078984105,20.430862288249937,874,0
2025-01-01 13:20:00,40.25318329772679,37.60215281686603,22.69083072936297,807,0
2025-01-01 13:25:00,57.87084603742452,57.46822893876076,17.083380162010073,794,0
2025-01-01 13:30:00,61.58595579007404,64.24696233479287,24.704071577331987,363,0
2025-01-01 13:35:00,41.7931768164829,58.46915414056728,22.304738084780475,899,0
2025-01-01 13:40:00,59.63376129244322,22.84811899684369,19.282122626261668,374,0
2025-01-01 13:45:00,54.12780926936498,67.51635013963158,17.429895732810877,729,0
2025-01-01 13:50:00,58.2206015999449,82.79004526635967,20.071674694467568,495,0
2025-01-01 13:55:00,68.96792982653947,61.74992626754255,16.917593950883155,412,0
2025-01-01 14:00:00,47.54611883997129,44.53340920058605,21.300294284498943,958,0
2025-01-01 14:05:00,42.4626383564251,52.30309130453576,21.44129483624056,591,0
2025-01-01 14:10:00,41.10485570374477,86.5486960148339,22.32863842758272,888,0
2025-01-01 14:15:00,41.841897150345616,73.64943811290838,29.857314658620297,503,0
2025-01-01 14:20:00,49.22898290585896,69.60039927576494,20.36987961182317,476,0
2025-01-01 14:25:00,53.41151974816644,65.34618875301564,26.06109314600345,743,2
2025-01-01 14:30:00,52.766907993300194,50.08294331713542,22.192041395319556,758,0
2025-01-01 14:35:00,58.27183249036024,56.99143229016347,19.85888350100878,640,0
2025-01-01 14:40:00,50.13001891877907,58.831158964822265,20.460309260804884,938,0
2025-01-01 14:45:00,64.53534077157317,68.24361474096666,20.767974164780814,419,0
2025-01-01 14:50:00,47.35343166762044,82.63378341400355,22.466945349322152,324,0
2025-01-01 14:55:00,77.20169166589619,76.77507205189693,16.277503584646226,555,0
2025-01-01 15:00:00,56.25667347765006,38.70923466305939,13.753406093576244,750,0
2025-01-01 15:05:00,41.42842443583717,63.35992453351573,24.357595578232463,388,0
2025-01-01 15:10:00,39.29107501938888,71.05145017751846,25.582728373827383,380,0
2025-01-01 15:15:00,54.824724152431855,69.28290495216953,24.826288974995112,516,0
2025-01-01 15:20:00,47.76537214674149,50.56149354918871,21.878970503823467,583,0
2025-01-01 15:25:00,57.14000494092092,99.0,24.946234148367555,637,0
2025-01-01 15:30:00,54.73237624573545,40.84373156503322,24.68325674124683,903,1
2025-01-01 15:35:00,49.27171087343128,43.75217330000925,25.060259005995896,878,0
2025-01-01 15:40:00,41.532062819315954,63.503926218923645,16.83040870457056,897,1
2025-01-01 15:45:00,34.851527753141355,91.7520458244578,15.649354425567978,412,0
2025-01-01 15:50:00,45.53485047932979,47.45707723943744,19.197267777639784,708,0
2025-01-01 15:55:00,58.56398794323472,56.01257451529512,21.05919406374787,749,0
2025-01-01 16:00:00,52.14093744130204,76.1594050952354,19.942509575859702,892,0
2025-01-01 16:05:00,37.54261221288012,59.732067676684,11.77466415489178,707,0
2025-01-01 16:10:00,51.73180925851182,54.98094218204557,29.772579472316878,156,2
2025-01-01 16:15:00,53.85317379728837,68.4844935283008,19.799887067272493,222,1
2025-01-01 16:20:00,41.16142563798867,64.0877698534439,22.039639694645945,842,0
2025-01-01 16:25:00,51.53725105945528,75.45658178455187,27.40486316563648,389,0
2025-01-01 16:30:00,50.58208718446,79.37203333598045,9.463257464275165,697,0
2025-01-01 16:35:00,38.57029702169377,64.60504590008043,18.635650052382637,409,0
2025-01-01 16:40:00,53.57787360348284,64.37599088067464,19.264533644102176,662,0
2025-01-01 16:45:00,55.60784526368234,63.211664734292,19.524570384807983,327,0
2025-01-01 16:50:00,60.830512431752766,67.33695834973932,20.344688258551447,105,0
2025-01-01 16:55:00,60.53802052034903,60.82755956807196,28.45379580440544,542,0
2025-01-01 17:00:00,36.22330632042909,59.990872765165655,24.59141679087734,409,0
2025-01-01 17:05:00,40.62174960084877,77.94940681240864,26.020299355445378,884,0
2025-01-01 17:10:00,55.1503526720866,82.74174270532565,21.471724971415856,955,0
2025-01-01 17:15:00,55.13785950912209,37.38670583049869,14.245258981693736,101,0
2025-01-01 17:20:00,55.15047686306048,60.15031727610854,10.849639636751212,887,0
2025-01-01 17:25:00,88.52731490654722,49.66958349832148,13.607086796383095,702,0
2025-01-01 17:30:00,55.70890510693167,55.33542800270892,23.05895453343136,873,0
2025-01-01 17:35:00,61.35565640180599,66.03774314602983,21.42497517614944,853,0
2025-01-01 17:40:00,59.54001763493203,70.04157557313702,20.221308974941238,474,0
2025-01-01 17:45:00,56.51391251305798,58.31810334582983,19.435243279080595,345,0
2025-01-01 17:50:00,46.84730755359654,31.29989497915796,31.34273629005502,571,0
2025-01-01 17:55:00,57.58969220493268,45.52431629135731,17.175611058018916,690,0
2025-01-01 18:00:00,42.27174785462428,73.44749505300248,25.93522689354159,922,0
2025-01-01 18:05:00,47.63181393259991,18.89360366947603,21.31169489312627,403,0
2025-01-01 18:10:00,45.14636452170897,77.81140727523,21.003433254151325,157,0
2025-01-01 18:15:00,50.81874139386323,67.81844985966812,27.197319156225035,324,0
2025-01-01 18:20:00,73.14658566673509,79.74264122295034,28.632783926658544,525,0
2025-01-01 18:25:00,31.32734807408252,57.02146219678559,20.128385328837133,301,0
2025-01-01 18:30:00,56.86260190374514,29.078918639656425,25.328146809532043,617,0
2025-01-01 18:35:00,33.87284128810349,66.45543962259747,23.157590624131604,129,0
2025-01-01 18:40:00,45.28068134210567,79.11979686057512,21.38132010749092,250,1
2025-01-01 18:45:00,60.889505969673664,73.87082708270131,22.37140972678648,647,0
2025-01-01 18:50:00,50.64280019095463,50.05962774767947,17.916091539337167,209,0
2025-01-01 18:55:00,39.22255222070694,61.3014161319397,19.83163924696594,220,0
2025-01-01 19:00:00,42.84696290740032,52.00745596830114,18.46496041491784,340,0
2025-01-01 19:05:00,56.79597748934676,47.711003037159415,25.88102099588597,870,0
2025-01-01 19:10:00,42.69633368282864,74.33082856769776,20.904132436096067,701,0
2025-01-01 19:15:00,52.16458589581975,42.03701533102257,14.897568490786195,129,0
2025-01-01 19:20:00,50.45571839903814,46.59275354127581,17.774953098105954,565,0
2025-01-01 19:25:00,43.48399652394183,43.43961549791422,5.401816587920507,564,0
2025-01-01 19:30:00,71.43944089325325,37.6462871505143,18.931677404630666,336,0
2025-01-01 19:35:00,56.33919022318011,62.19621437763905,21.598366339587155,470,0
2025-01-01 19:40:00,29.74857413342393,77.42254572722965,20.735462369826543,781,0
2025-01-01 19:45:00,51.86454314769428,57.22684865632102,31.322913971878386,248,0
2025-01-01 19:50:00,43.38213535231612,37.4137829915375,24.302673018856613,473,0
2025-01-01 19:55:00,58.52433334796224,72.59916809613041,24.086402679787188,699,0
2025-01-01 20:00:00,42.07479261567299,85.28552631052457,13.223798841550051,615,0
2025-01-01 20:05:00,48.85263558533101,50.30636513780108,19.622934343875784,532,0
2025-01-01 20:10:00,55.049872789804574,52.82168599923423,19.01883117790297,351,0
2025-01-01 20:15:00,58.657551941701215,67.73490945125091,17.527739820541417,572,0
2025-01-01 20:20:00,37.99703592944224,84.32810621677577,17.464743087074734,662,0
2025-01-01 20:25:00,46.65498764159052,52.20248781412161,12.429532244993352,635,0
2025-01-01 20:30:00,45.25054688839044,40.01325328502692,15.096881591354832,145,0
2025-01-01 20:35:00,43.46670767426288,69.4712790940861,25.85261522864623,727,0
2025-01-01 20:40:00,67.65454240281096,71.98602109713448,20.77357535491557,638,0
2025-01-01 20:45:00,54.04981710960956,60.0919717565284,18.962137323569824,706,1
2025-01-01 20:50:00,37.39116045664954,51.62800110513824,21.47309334173796,978,0
2025-01-01 20:55:00,59.17861947054776,74.91568096488069,27.343104008567263,534,1
2025-01-01 21:00:00,71.22156197012633,67.92054006821947,21.533203819500443,710,0
2025-01-01 21:05:00,60.32465260551147,48.473467246447605,24.220022469836707,727,0
2025-01-01 21:10:00,34.80630034045987,60.73642096958507,17.291128203300236,375,0
2025-01-01 21:15:00,45.15765927133749,39.7243870196303,18.43700326156793,947,0
2025-01-01 21:20:00,62.66911149186623,70.2883568465688,23.306038040679912,607,0
2025-01-01 21:25:00,42.92330534381219,56.06649645925716,31.00542275710711,194,0
2025-01-01 21:30:00,54.43819428146229,53.464337514228944,28.69702911305592,810,0
2025-01-01 21:35:00,57.74634053429337,59.506882722713485,24.46829576282225,245,1
2025-01-01 21:40:00,40.730695284219166,60.60461548995372,22.31732481640515,766,2
2025-01-01 21:45:00,49.404746439382,73.4239509234834,28.57150339379742,881,0
2025-01-01 21:50:00,17.58732659930927,68.86635796987832,25.54554883094719,501,0
2025-01-01 21:55:00,39.756123586657104,57.65386081810796,10.10984770392827,932,0
2025-01-01 22:00:00,47.4743184860684,71.45502224578493,16.314504176565475,603,0
2025-01-01 22:05:00,37.52216818035151,66.01105880537419,23.28086064269125,514,2
2025-01-01 22:10:00,66.32411303931636,53.60100545570944,12.661321788206736,375,0
2025-01-01 22:15:00,35.69858622039367,58.12922762645271,17.114215192237292,425,0
2025-01-01 22:20:00,45.599555133030165,57.77665666735319,18.10908609779174,355,0
2025-01-01 22:25:00,51.30740577286091,67.57892014761302,20.333331884912443,656,0
2025-01-01 22:30:00,64.41273289066116,54.494660779175376,20.18301097507058,612,0
2025-01-01 22:35:00,35.6413784882056,54.1438622036755,20.18056048042749,246,0
2025-01-01 22:40:00,61.63163752154959,89.53135964150938,25.7587008025232,394,0
2025-01-01 22:45:00,50.10233061019587,74.09603222620656,20.312044489128965,474,0
2025-01-01 22:50:00,40.18491348952049,48.59099003362292,19.721013756085476,766,0
2025-01-01 22:55:00,54.62103474263271,68.56411490913297,14.904304495784068,155,0
2025-01-01 23:00:00,51.9905969557347,61.77525098482766,26.77789662649078,325,0
2025-01-01 23:05:00,43.99783122841205,65.8732676289014,18.304678646884238,618,0
2025-01-01 23:10:00,50.69802084990019,62.06011986847657,16.233015176675295,119,0
2025-01-01 23:15:00,46.1468640313824,77.84463968227854,22.73962029108653,258,0
2025-01-01 23:20:00,51.13517345251248,65.18430516977169,17.845461704886365,569,0
2025-01-01 23:25:00,56.62130674521047,59.06866952678569,19.056404917890216,951,0
2025-01-01 23:30:00,65.86016816145352,75.63285865474526,22.984470088517035,690,0
2025-01-01 23:35:00,37.62184501173151,63.49927561631808,20.06575669808392,465,0
2025-01-01 23:40:00,71.33033374656267,61.82217868993587,33.26221729354488,100,0
2025-01-01 23:45:00,30.479122004774982,64.71033903729172,21.33602830050572,947,0
2025-01-01 23:50:00,48.48214904964416,58.595864649504506,24.805362711557827,328,0
2025-01-01 23:55:00,55.883172064845766,60.13840489493203,12.013701979756997,824,0
2025-01-02 00:00:00,52.809918677350325,51.19958116857191,17.424927157708076,382,0
2025-01-02 00:05:00,43.77300480179406,48.73249170564182,16.299604942758172,859,0
2025-01-02 00:10:00,47.918777496427246,45.021444202763405,16.968275400888597,218,0
2025-01-02 00:15:00,45.06999065341167,39.12025069804386,23.82386458664676,990,0
2025-01-02 00:20:00,44.10635243055789,46.804239579231655,26.9300005564088,326,0
2025-01-02 00:25:00,58.496020970210246,57.38599448299612,23.481328340754317,123,0
2025-01-02 00:30:00,53.57015485965047,61.54676373668456,20.63095329981022,801,0
2025-01-02 00:35:00,43.070904047393455,55.93055155278539,18.615901824139677,407,0
2025-01-02 00:40:00,58.9959987543325,24.664447648089634,27.34417637369432,406,0
2025-01-02 00:45:00,53.072995208766095,83.61879536643514,32.138455488596094,668,0
2025-01-02 00:50:00,58.1286211883896,76.29720184335572,22.463457341800243,593,0
2025-01-02 00:55:00,56.29628841923612,66.68639776825692,26.49099473829965,607,0
2025-01-02 01:00:00,41.71004989077928,88.61236008829903,23.517031766979176,410,0
2025-01-02 01:05:00,44.39818959803031,45.33953823774434,25.583705150389758,920,0
2025-01-02 01:10:00,57.472936051232615,88.31437680939007,15.989447327571227,188,0
2025-01-02 01:15:00,56.10370265433465,45.52178884874178,19.3775004174712,374,0
2025-01-02 01:20:00,49.79098406035852,63.58106887937035,23.801529618469747,720,0
2025-01-02 01:25:00,51.17327383308782,40.89244012298693,27.892637738711727,752,0
2025-01-02 01:30:00,62.77664895788425,60.2204114331655,17.745512510173462,896,0
2025-01-02 01:35:00,44.0842861116417,65.79249746997583,11.675688663221209,579,0
2025-01-02 01:40:00,55.470973811700375,57.67964503298168,19.3568626862756,987,0
2025-01-02 01:45:00,47.97807347566106,70.70816166135207,26.904838990283103,556,0
2025-01-02 01:50:00,47.8231879677278,61.48521674230886,13.940708063162612,855,0
2025-01-02 01:55:00,60.9877685198719,52.16377907433736,15.981587158003949,996,0
2025-01-02 02:00:00,58.2541634898803,51.49780023296491,22.651780148977437,685,0
2025-01-02 02:05:00,58.13509636000639,72.16370658923545,21.29833155497456,454,0
2025-01-02 02:10:00,63.05478807154329,50.193869552895485,24.85652082660802,361,0
2025-01-02 02:15:00,50.21003841632759,73.73104455727406,15.746555216673991,275,0
2025-01-02 02:20:00,56.81952971294964,78.34067689247897,20.27129664811856,503,0
2025-01-02 02:25:00,46.89733243406544,34.96929206480805,27.878117231037397,329,0
2025-01-02 02:30:00,53.24166352488442,76.99389580951552,15.943709850897989,687,0
2025-01-02 02:35:00,48.69856945632316,90.90634047667048,29.29875290069326,422,0
2025-01-02 02:40:00,50.96995964992718,63.78005641802893,16.583107089758478,794,0
2025-01-02 02:45:00,55.95157025436914,68.98626277942233,26.17310050614998,885,0
2025-01-02 02:50:00,41.81779316766527,75.55507986553738,20.067400668256305,376,0
2025-01-02 02:55:00,70.9238727568546,55.86776527231466,16.21365253118705,838,0
2025-01-02 03:00:00,39.93982618500298,62.73420335306805,19.459699183678957,776,2
2025-01-02 03:05:00,37.85811387212268,40.28700705565336,24.67484096039692,374,0
2025-01-02 03:10:00,61.58110873500068,62.07952542795677,21.9219256450545,316,1
2025-01-02 03:15:00,57.91662693962936,67.47167993466812,27.55454327683868,923,0
2025-01-02 03:20:00,56.24119817052155,67.74244534389705,29.14689712435637,289,0
2025-01-02 03:25:00,56.2834550926428,75.98137085396371,16.05904409315272,117,0
2025-01-02 03:30:00,49.87753227153085,48.37796732796706,15.698852295250257,843,2
2025-01-02 03:35:00,41.02745628514168,52.01089864989756,15.462229751757778,513,0
2025-01-02 03:40:00,50.75804558193726,88.43261018987033,17.496218739681897,283,0
2025-01-02 03:45:00,43.22838288487888,57.74507439354435,27.51927242408072,717,0
2025-01-02 03:50:00,59.75119733417751,63.00050680968492,24.80601017337568,342,0
2025-01-02 03:55:00,48.52942618497861,58.994849374121685,19.28506315548985,525,0
2025-01-02 04:00:00,41.745028032074885,47.67478760542467,21.960688667047844,152,0
2025-01-02 04:05:00,46.78614158347007,84.35293816337709,29.043729746051717,325,0
2025-01-02 04:10:00,54.12931454275624,52.08447882119091,31.568257075177627,813,0
2025-01-02 04:15:00,44.36275447196025,43.09071714439605,23.33112508755605,697,0
